"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"North Western","Tung Chung River","TC2","2016-07-22","1","0.5","<50","0.007","<0.05","<1","2","12","<1","<50","<0.1","3","<10","1.8","<1","45","<1","<0.01","104","7.7","99000","0.05","<0.2","<0.01","267","<1","44","<1","<2","<1","0.03","<0.002","<0.5","0.006","7.3","0.9","0","16","<1","<0.02","2.3","<1","0.13","2","<0.02","70","38","1","<2","31.4","10","2600"
"North Western","Tung Chung River","TC2","2016-08-22","1","0.5","<50","0.016","<0.05","<1","1","12","<1","<50","<0.1","3","<10","0.5","<1","71","<1","<0.01","104","7.9","6800","0.214","<0.2","<0.01","144","<1","25","<1","<2","<1","0.22","<0.002","<0.5","0.006","7.6","0.6","0","14","<1","<0.02","2.1","<1","0.09","1","0.02","110","68","1.4","<2","29.6","11","1700"
"North Western","Tung Chung River","TC2","2016-09-23","1","0.4","<50","0.011","<0.05","<1","1","11","<1","<50","<0.1","3","<10","0.5","<1","46","<1","<0.01","105","8.2","3900","0.111","<0.2","<0.01","167","<1","21","<1","<2","<1","0.03","0.005","<0.5","0.009","7.1","0.6","0","16","<1","<0.02","1.2","<1","0.07","1","0.03","58","38","1.5","<2","27.9","13","210"
"North Western","Tung Chung River","TC2","2016-10-27","1","0.6","<50","0.014","<0.05","<1","1","11","<1","<50","<0.1","3","12","0.7","<1","73","2","<0.01","109","8.5","7100","0.156","<0.2","<0.01","148","<1","33","<1","<2","<1","<0.002","0.003","<0.5","<0.002","7.6","0.7","0","16","<1","<0.02","1.1","<1","0.38","1","<0.02","66","38","0.7","<2","28","12","900"
"North Western","Tung Chung River","TC2","2016-11-24","1","0.5","<50","0.011","<0.05","<1","1","14","<1","<50","<0.1","6","<10","0.8","<1","73","<1","<0.01","105","9.3","3600","0.135","<0.2","<0.01","141","<1","24","<1","<2","<1","0.12","<0.002","<0.5","0.009","7.6","0.5","0","18","<1","<0.02","1.3","<1","0.15","2","<0.02","58","43","0.4","<2","21.3","12","420"
"North Western","Tung Chung River","TC2","2016-12-16","1","1","<50","0.011","<0.05","<1","1","11","<1","<50","<0.1","5","<10","13","<1","82","<1","<0.01","105","9.5","3200","0.044","<0.2","<0.01","171","<1","37","<1","<2","<1","0.052","<0.002","<0.5","0.006","7.5","5.4","0","17","<1","<0.02","5.2","<1","0.19","1","<0.02","55","24","2.8","<2","20.4","21","170"
"North Western","Tung Chung River","TC3","2016-01-22","1","4","<50","0.94","0.23","<1","<1","16","<1","<50","<0.1","5","<10","0.6","<1","99","3","<0.01","96","9.2","81000","null","<0.2","<0.01","139","<1","20","<1","<2","<1","0.21","0.013","<0.5","0.067","7.8","0.8","0.1","14","<1","<0.02","7","<1","1.2","2","0.14","180","42","1.3","<2","17.4","27","60000"
"North Western","Tung Chung River","TC3","2016-02-26","1","3.8","<50","0.62","0.23","<1","<1","17","<1","<50","<0.1","5","<10","0.9","<1","111","<1","<0.01","101","9.9","20000","null","<0.2","<0.01","62","<1","<10","<1","<2","2","0.24","0.006","<0.5","0.033","8.3","0.5","0.1","13","<1","<0.02","1.3","<1","0.86","2","0.09","60","7.5","2.3","<2","16.7","18","10000"
"North Western","Tung Chung River","TC3","2016-03-24","1","1.3","82","0.16","<0.05","<1","<1","14","<1","<50","<0.1","4","<10","0.5","<1","65","1","<0.01","100","9.4","19000","null","<0.2","<0.01","64","<1","18","<1","<2","<1","0.37","0.006","<0.5","0.007","7.8","1.6","0","9.7","<1","<0.02","1.5","<1","0.37","2","0.03","61","40","6.4","<2","18.7","16","7300"
"North Western","Tung Chung River","TC3","2016-04-25","1","2.5","56","0.23","0.09","<1","<1","16","<1","<50","<0.1","4","<10","0.4","<1","62","1","<0.01","101","8.4","45000","null","<0.2","<0.01","88","<1","23","<1","<2","<1","0.16","0.01","<0.5","0.003","7.9","1.9","0","12","<1","<0.02","5.1","<1","0.49","1","0.04","80","52","1.8","<2","24.3","12","16000"
"North Western","Tung Chung River","TC3","2016-05-25","1","1.7","<50","0.15","<0.05","<1","<1","14","<1","<50","<0.1","2","<10","0.6","<1","117","<1","<0.01","102","8.1","43000","null","<0.2","<0.01","63","<1","<10","<1","<2","<1","0.14","0.004","<0.5","0.002","8.1","<0.2","0.1","13","<1","<0.02","1.3","<1","0.23","1","0.02","42","31","0.4","<2","26.8","13","7100"
"North Western","Tung Chung River","TC3","2016-06-23","1","7.8","<50","0.15","0.13","<1","2","11","<1","<50","<0.1","6","<10","0.7","<1","101","<1","<0.01","103","7.9","71000","null","<0.2","<0.01","371","<1","35","<1","<2","<1","0.084","0.008","<0.5","0.012","8","0.4","0","13","<1","<0.02","2.2","<1","0.43","3","0.06","72","36","3.1","<2","29","12","4100"
"North Western","Tung Chung River","TC3","2016-07-22","1","3.7","66","0.3","<0.05","<1","1","13","<1","<50","<0.1","5","<10","0.8","<1","59","<1","<0.01","101","7.8","47000","null","<0.2","<0.01","76","<1","16","<1","<2","<1","0.095","0.008","<0.5","0.033","7.4","0.7","0","14","<1","<0.02","1.6","<1","0.58","2","0.06","50","25","2.5","<2","28.8","14","13000"
"North Western","Tung Chung River","TC3","2016-08-22","1","1.5","<50","0.046","<0.05","<1","<1","14","<1","<50","<0.1","4","<10","0.5","<1","45","<1","<0.01","103","8.1","8400","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.18","0.002","<0.5","0.005","7.9","0.4","0","12","<1","<0.02","1.3","<1","0.14","1","0.03","83","55","1.2","<2","27.9","11","2100"
"North Western","Tung Chung River","TC3","2016-09-23","1","3.3","<50","0.17","0.08","<1","<1","13","<1","<50","<0.1","3","<10","0.4","<1","70","<1","<0.01","105","8.4","70000","null","<0.2","<0.01","<50","<1","15","<1","<2","<1","0.1","0.004","<0.5","0.022","7.2","0.3","0","14","<1","<0.02","3","<1","0.28","1","0.04","72","42","0.8","<2","26.5","<10","11000"
"North Western","Tung Chung River","TC3","2016-10-27","1","3.7","<50","0.17","0.11","<1","<1","13","<1","<50","<0.1","3","11","0.2","<1","57","<1","<0.01","104","8.4","69000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.12","0.009","<0.5","<0.002","8.2","<0.2","0","14","<1","<0.02","1.9","<1","0.77","2","0.05","64","44","1.6","<2","26.3","<10","3300"
"North Western","Tung Chung River","TC3","2016-11-24","1","2.2","<50","0.22","0.07","<1","<1","14","<1","<50","<0.1","6","<10","0.6","<1","124","<1","<0.01","102","9.2","71000","null","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.34","0.008","<0.5","0.026","8.1","0.4","0.1","14","<1","<0.02","1.4","<1","0.5","1","0.05","38","18","2.2","<2","20.4","<10","13000"
"North Western","Tung Chung River","TC3","2016-12-16","1","6.1","<50","0.72","0.14","<1","<1","12","<1","<50","<0.1","6","<10","0.9","<1","121","1","<0.01","102","9.6","100000","null","<0.2","<0.01","<50","<1","13","<1","<2","<1","0.11","0.015","<0.5","0.052","7.5","0.6","0.1","15","<1","<0.02","5","<1","1","2","0.08","18","1.5","5.5","<2","18.5","11","5200"
"North Western","Tuen Mun River","TN1","2016-01-15","1","23","386","4.4","0.51","1","2","24","<1","101","0.1","17","33","<0.2","1","345","10","<0.01","87","8.3","280000","0.192","0.2","<0.01","635","8","63","<1","2","3","0.94","0.16","<0.5","0.31","8.1","2.7","0.2","7.2","<1","0.05","22","<1","4.8","7","0.45","440","81","37.7","2","17.5","116","97000"
"North Western","Tuen Mun River","TN1","2016-02-24","1","18","140","6.1","0.95","<1","<1","19","<1","<50","0.1","19","69","0.5","2","205","6","<0.01","95","9.3","130000","0.223","0.4","<0.01","375","2","106","<1","<2","5","1","0.15","<0.5","0.48","8","0.9","0.1","14","<1","0.03","4.5","<1","7.4","7","0.7","300","94","32.7","<2","16.6","38","62000"
"North Western","Tuen Mun River","TN1","2016-03-16","1","23","83","7.5","0.78","<1","<1","21","<1","<50","<0.1","21","65","0.4","<1","633","3","<0.01","47","4.5","250000","0.286","0.4","<0.01","368","<1","111","<1","<2","4","0.3","0.38","<0.5","0.59","7.9","1.5","0.4","14","<1","0.02","7.9","<1","8.4","6","0.91","330","110","6.4","<2","18.2","28","80000"
"North Western","Tuen Mun River","TN1","2016-04-18","1","22","205","4.6","0.24","<1","2","22","<1","155","<0.1","22","430","1","<1","1792","11","<0.01","72","6.2","580000","0.054","0.4","<0.01","536","2","115","<1","2","3","1.3","0.17","0.7","0.48","7.6","0.6","1","11","<1","0.03","5.2","<1","6.1","7","0.61","1100","220","10.8","<2","22.8","59","190000"
"North Western","Tuen Mun River","TN1","2016-05-19","1","4.3","307","0.48","0.21","<1","<1","17","<1","<50","<0.1","12","28","1.7","3","168","2","<0.01","128","10.3","80000","0.066","0.4","<0.01","175","2","41","<1","8","2","1.4","0.17","<0.5","0.26","9.3","3.1","0.1","17","<1","<0.02","5.6","<1","1.1","3","0.35","160","21","14.1","2","26.4","20","2600"
"North Western","Tuen Mun River","TN1","2016-06-16","1","19","78","4.3","0.59","<1","1","19","<1","<50","<0.1","36","110","18","<1","731","3","<0.01","76","5.9","900000","0.041","0.4","<0.01","379","<1","77","<1","4","3","0.69","0.23","<0.5","0.46","7.7","8.2","0.3","13","<1","0.02","7","<1","7.8","8","1","800","74","6.8","<2","28.3","21","70000"
"North Western","Tuen Mun River","TN1","2016-07-15","1","3.6","121","0.6","0.08","<1","<1","23","<1","92","<0.1","8","29","0.5","<1","394","2","<0.01","86","6.6","180000","0.109","0.3","<0.01","310","<1","153","<1","6","2","1.2","0.14","<0.5","0.19","8.1","1","0.2","20","<1","<0.02","2.1","<1","1","4","0.28","200","32","1.8","<2","29.1","23","41000"
"North Western","Tuen Mun River","TN1","2016-08-11","1","13","244","5.3","0.39","<1","2","23","<1","<50","<0.1","20","47","2.2","<1","595","7","<0.01","62","4.9","1600000","0.195","0.4","<0.01","537","4","83","<1","2","3","0.62","0.15","0.7","0.49","7.9","1.9","0.3","13","<1","<0.02","11","<1","5.9","6","0.56","280","130","18.4","2","27.8","63","150000"
"North Western","Tuen Mun River","TN1","2016-09-14","1","15","85","5.7","0.5","<1","1","20","<1","52","<0.1","17","71","0.5","<1","847","2","<0.01","73","5.6","3200000","0.06","0.4","<0.01","327","<1","91","<1","<2","3","0.66","0.18","<0.5","0.58","7.7","2.8","0.4","16","<1","<0.02","5","<1","6.5","6","0.69","300","110","5.7","<2","29","16","140000"
"North Western","Tuen Mun River","TN1","2016-10-17","1","11","135","5.8","0.55","<1","<1","21","<1","<50","<0.1","24","150","8","<1","928","3","<0.01","49","3.9","87000","0.142","0.4","<0.01","281","1","104","<1","2","3","1.2","0.15","0.7","0.63","8.3","4.6","0.4","16","<1","0.04","9.2","<1","7.6","8","0.89","380","110","6.1","2","27.8","23","41000"
"North Western","Tuen Mun River","TN1","2016-11-11","1","13","103","5.9","0.77","<1","<1","19","<1","53","<0.1","17","270","5.5","<1","1425","2","<0.01","53","4.7","280000","0.131","0.4","<0.01","217","<1","72","<1","<2","2","0.77","0.13","<0.5","0.48","7.4","4.8","0.8","16","<1","0.03","6.5","<1","6.3","6","0.64","560","110","8.4","<2","21.8","16","57000"
"North Western","Tuen Mun River","TN1","2016-12-09","1","18","61","7.5","1.1","<1","<1","21","<1","73","<0.1","25","340","8.7","<1","1853","3","<0.01","73","6.4","460000","0.132","0.4","<0.01","323","<1","92","<1","<2","2","0.41","0.099","0.5","0.51","7.6","3.2","1","14","<1","0.04","13","<1","7.6","8","0.77","970","320","7.5","<2","21.7","19","100000"
"North Western","Tuen Mun River","TN2","2016-01-15","1","8.9","1268","1.4","0.1","1","2","36","<1","<50","0.3","12","<10","0.6","4","156","18","<0.01","96","9.2","120000","0.031","0.3","<0.01","1284","37","126","<1","5","2","1.3","0.081","<0.5","0.16","7.8","2.4","0.1","9.9","<1","0.07","160","<1","2.1","4","0.23","410","78","131.7","3","17.1","160","67000"
"North Western","Tuen Mun River","TN2","2016-02-24","1","8.6","170","4.1","0.55","<1","<1","11","<1","<50","<0.1","17","11","0.6","1","925","2","<0.01","114","11.3","180000","0.015","0.4","<0.01","154","<1","69","<1","4","2","2","0.083","<0.5","0.47","7.8","1.1","0.6","16","<1","0.03","1","<1","4.8","5","0.6","140","40","22.4","<2","15.5","31","97000"
"North Western","Tuen Mun River","TN2","2016-03-16","1","8.9","122","3","0.39","<1","<1","11","<1","<50","<0.1","10","11","0.9","<1","207","2","<0.01","84","8","210000","0.013","0.4","<0.01","147","<1","59","<1","7","1","2.3","0.13","<0.5","0.3","7.6","2.6","0.1","16","<1","<0.02","3.9","<1","3.5","4","0.41","130","46","5.3","<2","17.8","26","100000"
"North Western","Tuen Mun River","TN2","2016-04-18","1","2.4","217","0.69","<0.05","<1","<1","7","<1","<50","<0.1","5","<10","0.3","<1","149","2","<0.01","95","8","60000","0.045","0.6","<0.01","189","5","44","<1","12","<1","2","0.041","0.7","0.099","7.7","<0.2","0.1","16","<1","<0.02","8.4","<1","1","2","0.13","110","28","15.1","<2","23.5","19","24000"
"North Western","Tuen Mun River","TN2","2016-05-19","1","3.4","165","0.69","0.18","<1","<1","8","<1","<50","<0.1","4","<10","3.9","<1","245","2","<0.01","109","8.7","53000","0.06","1.2","<0.01","229","1","46","<1","31","<1","2.4","0.04","<0.5","0.095","8.2","1.4","0.1","21","<1","<0.02","12","<1","1","2","0.13","120","32","2.9","<2","26.8","21","33000"
"North Western","Tuen Mun River","TN2","2016-06-16","1","1.9","173","0.81","0.11","<1","<1","8","<1","<50","<0.1","4","<10","0.7","<1","168","2","<0.01","101","7.8","54000","0.014","0.5","<0.01","167","1","100","<1","18","<1","1.1","0.032","<0.5","0.14","7.4","0.6","0.1","17","<1","<0.02","1","<1","1.4","2","0.23","110","59","3.1","<2","28.7","18","26000"
"North Western","Tuen Mun River","TN2","2016-07-15","1","3.8","160","1.2","0.18","<1","<1","8","<1","<50","<0.1","6","<10","0.7","<1","214","1","<0.01","107","8.1","100000","0.027","0.7","<0.01","225","2","57","<1","16","<1","1.3","0.054","<0.5","0.18","7.8","0.5","0.1","20","<1","<0.02","2","<1","1.9","3","0.24","130","46","6.5","<2","30","16","34000"
"North Western","Tuen Mun River","TN2","2016-08-11","1","2.3","306","0.94","0.07","<1","<1","11","<1","<50","<0.1","10","<10","0.8","<1","91","7","<0.01","94","7.5","330000","0.08","0.6","<0.01","374","9","58","<1","17","1","1.5","0.082","<0.5","0.12","7.6","0.6","0","15","<1","<0.02","17","<1","1.4","3","0.18","150","72","27.7","<2","27","45","33000"
"North Western","Tuen Mun River","TN2","2016-09-14","1","2.9","145","0.43","0.08","<1","<1","6","<1","<50","<0.1","4","<10","<0.2","<1","150","1","<0.01","102","8","52000","0.084","0.4","<0.01","161","3","40","<1","5","<1","1","0.021","<0.5","0.073","7.7","<0.2","0.1","17","<1","<0.02","5.3","<1","0.47","2","0.1","74","30","11","<2","27.6","18","11000"
"North Western","Tuen Mun River","TN2","2016-10-17","1","3.5","112","1","0.19","<1","<1","11","<1","<50","0.1","10","<10","0.3","<1","292","7","<0.01","115","9.1","55000","0.016","1.4","<0.01","128","2","50","<1","56","<1","4.8","0.61","<0.5","0.18","8.2","2.8","0.1","23","<1","<0.02","3.7","<1","1.4","3","0.21","180","56","6","<2","27.4","18","30000"
"North Western","Tuen Mun River","TN2","2016-11-11","1","2.7","116","1.7","0.15","<1","<1","10","<1","<50","<0.1","5","10","1.4","<1","231","2","<0.01","99","8.9","14000","0.015","0.7","<0.01","164","4","48","<1","17","<1","2.6","0.44","<0.5","0.16","7.5","<0.2","0.1","20","<1","<0.02","4.6","<1","1.9","2","0.22","120","58","11.3","<2","20.5","18","12000"
"North Western","Tuen Mun River","TN2","2016-12-09","1","3.5","63","1.2","0.19","<1","<1","6","<1","<50","<0.1","6","<10","1.8","<1","154","2","<0.01","105","9.6","80000","0.019","0.3","<0.01","108","<1","30","<1","<2","<1","1.1","0.034","<0.5","0.14","7.7","1.1","0.1","18","<1","<0.02","3.3","<1","1.4","3","0.21","88","42","3.8","<2","19.9","15","59000"
"North Western","Tuen Mun River","TN3","2016-01-15","1","8.9","158","0.57","0.1","<1","2","20","<1","871","0.1","14","4600","1","<1","1281","4","<0.01","85","8","200000","null","0.5","<0.01","207","3","88","<1","4","3","0.77","0.053","<0.5","0.017","7.5","0.7","0.8","6","<1","<0.02","2.6","<1","1.1","4","0.08","9500","1400","8.8","3","17.7","47","90000"
"North Western","Tuen Mun River","TN3","2016-02-24","1","1.1","50","0.31","<0.05","<1","2","9","<1","2070","<0.1","10","16000","1.4","<1","661","3","<0.01","51","5","1200","null","0.8","<0.01","<50","<1","14","<1","7","3","0.28","0.024","<0.5","0.021","8.2","1.1","0.4","1.6","<1","<0.02","1.1","<1","0.5","3","0.07","33000","5000","9.2","<2","16.8","17","690"
"North Western","Tuen Mun River","TN3","2016-03-16","1","2.9","58","0.45","<0.05","<1","1","20","<1","2447","0.5","10","12000","1.4","2","28033","5","<0.01","64","5.5","31000","null","0.8","<0.01","446","4","82","<1","8","8","0.42","0.029","<0.5","0.049","7.5","2.1","20.9","4.3","<1","<0.02","1","<1","0.63","3","0.13","25000","4700","2.1","<2","16.7","38","2800"
"North Western","Tuen Mun River","TN3","2016-04-18","1","3.2","123","0.73","<0.05","<1","1","23","<1","825","<0.1","15","4100","0.4","<1","11920","4","<0.01","53","4.4","140000","null","0.4","<0.01","150","2","99","<1","4","3","0.79","0.084","<0.5","0.06","7.4","0.3","7","8.3","<1","<0.02","3.2","<1","1.2","4","0.12","8400","1400","5.8","<2","23.4","34","29000"
"North Western","Tuen Mun River","TN3","2016-05-19","1","1.7","<50","0.38","0.07","<1","2","20","<1","1833","<0.1","11","12000","6.6","<1","33037","3","<0.01","85","6.2","55000","null","0.7","<0.01","76","<1","71","<1","7","4","0.33","0.038","<0.5","0.035","7.7","1.7","20.2","3.8","<1","<0.02","2.2","<1","0.6","2","0.25","25000","4900","2","2","25.9","<10","13000"
"North Western","Tuen Mun River","TN3","2016-06-16","1","1.3","93","0.46","<0.05","<1","1","24","<1","446","<0.1","7","2500","0.7","<1","8080","2","<0.01","67","5","120000","null","0.4","<0.01","131","<1","98","<1","3","2","0.75","0.1","<0.5","0.064","7.5","0.3","4.1","12","<1","<0.02","4.4","<1","0.94","2","0.14","6000","1700","2.6","2","29.5","20","23000"
"North Western","Tuen Mun River","TN3","2016-07-15","1","1.9","88","0.62","<0.05","<1","2","24","<1","1012","<0.1","18","5600","1.5","<1","18410","2","<0.01","69","4.9","600000","null","0.5","<0.01","183","<1","104","<1","5","3","0.67","0.068","<0.5","0.059","7.5","0.5","9.8","11","<1","<0.02","1.4","<1","0.82","3","0.12","13000","3200","1.4","2","30.2","19","90000"
"North Western","Tuen Mun River","TN3","2016-08-11","1","3.2","94","0.95","0.06","<1","1","24","<1","764","<0.1","18","4700","1","<1","12095","4","<0.01","70","5.3","850000","null","0.5","<0.01","176","<1","174","<1","4","4","0.7","0.077","<0.5","0.082","7.5","0.3","6.5","11","<1","<0.02","12","<1","1.2","4","0.14","9800","2000","4.2","3","28","24","80000"
"North Western","Tuen Mun River","TN3","2016-09-14","1","2","82","0.58","<0.05","<1","2","22","<1","1453","<0.1","12","9300","0.3","<1","27466","3","<0.01","71","5","470000","null","0.6","<0.01","63","<1","99","<1","6","4","0.53","0.09","<0.5","0.07","7.5","1.5","15.4","8.7","<1","<0.02","5.2","<1","0.63","2","0.1","19000","3400","3.5","2","29.2","24","9000"
"North Western","Tuen Mun River","TN3","2016-10-17","1","1","56","0.25","<0.05","<1","2","9","<1","2915","<0.1","9","18000","3.5","3","50466","4","<0.01","87","5.7","490","null","0.8","<0.01","101","<1","33","<1","10","5","0.085","0.021","<0.5","0.022","7.8","0.9","31.2","1.1","<1","<0.02","3.8","<1","0.26","1","0.09","40000","7800","3.8","3","27.7","21","30"
"North Western","Tuen Mun River","TN3","2016-11-11","1","0.6","58","0.36","0.05","<1","2","17","<1","2256","<0.1","13","15000","1.8","<1","37904","3","<0.01","69","5.1","55000","null","0.8","<0.01","<50","<1","54","<1","8","4","0.32","0.038","<0.5","0.02","7.3","<0.2","25.1","3.8","<1","<0.02","8.8","<1","0.46","2","0.07","30000","5200","3.1","3","23","17","14000"
"North Western","Tuen Mun River","TN3","2016-12-09","1","5.7","111","0.35","0.05","<1","2","19","<1","1984","<0.1","12","14000","1.9","<1","34596","4","<0.01","72","5.5","74000","null","0.8","<0.01","60","<1","95","<1","8","4","0.42","0.045","<0.5","0.015","7.6","<0.2","23.6","4","<1","0.18","4.3","<1","0.8","3","0.1","30000","7200","3.4","3","21.4","18","3500"
"North Western","Tuen Mun River","TN4","2016-01-15","1","5.7","220","1","0.08","<1","1","17","<1","626","<0.1","12","3300","0.5","<1","5108","2","<0.01","90","8.4","120000","null","0.4","<0.01","217","2","82","<1","4","2","0.79","0.061","<0.5","0.051","7.6","1.5","3.3","5.8","<1","<0.02","5.2","<1","1.6","4","0.11","6200","780","10","2","17.5","38","48000"
"North Western","Tuen Mun River","TN4","2016-02-24","1","1.6","<50","0.38","<0.05","<1","1","10","<1","1906","<0.1","14","15000","1","<1","33386","3","<0.01","79","6.7","29000","null","0.8","<0.01","<50","<1","24","<1","7","3","0.33","0.024","<0.5","0.03","7.8","0.6","26.1","2.6","<1","<0.02","0.8","<1","0.6","3","0.08","33000","5100","3.2","<2","15.5","10","27000"
"North Western","Tuen Mun River","TN4","2016-03-16","1","3.1","107","0.59","<0.05","<1","1","23","<1","2014","0.3","12","10000","<0.2","2","24428","4","<0.01","66","5.7","93000","null","0.7","<0.01","247","2","131","<1","7","7","0.48","0.039","<0.5","0.034","7.5","2.2","17.9","6","<1","<0.02","1.2","<1","0.79","3","0.1","22000","4500","2.3","<2","16.9","31","11000"
"North Western","Tuen Mun River","TN4","2016-04-18","1","3.6","221","0.89","<0.05","<1","1","21","<1","610","<0.1","13","2900","0.7","<1","8779","12","<0.01","83","6.9","230000","null","0.4","<0.01","203","3","71","<1","3","3","0.96","0.082","<0.5","0.064","7.5","0.7","5.1","7.8","<1","<0.02","7.2","<1","1.3","4","0.12","6300","1300","13.5","<2","23.2","40","69000"
